"Black Creek Road"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
9.500000000000000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
9.666666666666666,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
9.833333333333334,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
10.00000000000000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
10.16666666666667,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
10.33333333333333,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
10.50000000000000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000,  0.000000000E+000
10.66666666666667,  2.278707114E-001,  8.417103267E-003,  1.085326471E+001,  2.017390511E-001
10.73055703868061,  1.661227819E+000,  7.428607989E-002,  2.147416178E+002,  3.950298744E+000
10.83333333333333,  4.492724909E+000,  3.071052639E-002,  1.341220841E+003,  1.789895494E+001
11.00000000000000,  1.045094630E+001,  0.000000000E+000,  5.697162242E+003,  3.049230202E+001
11.16666666666667,  1.805654965E+001,  0.000000000E+000,  1.419123817E+004,  3.049230202E+001
11.33333333333333,  2.681059719E+001,  0.000000000E+000,  2.762941805E+004,  3.049230202E+001
11.50000000000000,  3.581636231E+001,  0.000000000E+000,  4.641962019E+004,  3.049230202E+001
11.66666666666667,  4.451223899E+001,  0.000000000E+000,  7.054307396E+004,  3.049230202E+001
11.83333333333333,  5.256619774E+001,  0.000000000E+000,  9.969948209E+004,  3.049230202E+001
12.00000000000000,  6.012187437E+001,  0.000000000E+000,  1.335245744E+005,  3.049230202E+001
12.16666666666667,  6.690676561E+001,  0.000000000E+000,  1.716624985E+005,  3.049230202E+001
12.33333333333333,  7.323072434E+001,  0.000000000E+000,  2.137212269E+005,  3.049230202E+001
12.50000000000000,  7.877664418E+001,  0.000000000E+000,  2.593717894E+005,  3.049230202E+001
12.66666666666667,  8.374519893E+001,  0.000000000E+000,  3.081364313E+005,  3.049230202E+001
12.83333333333333,  8.820520303E+001,  0.000000000E+000,  3.597516403E+005,  3.049230202E+001
13.00000000000000,  9.222400564E+001,  0.000000000E+000,  4.139101591E+005,  3.049230202E+001
13.16666666666667,  9.570277282E+001,  0.000000000E+000,  4.703105536E+005,  3.049230202E+001
13.33333333333333,  9.875484899E+001,  0.000000000E+000,  5.286682550E+005,  3.049230202E+001
13.50000000000000,  1.013859471E+002,  0.000000000E+000,  5.887273343E+005,  3.049230202E+001
13.66666666666667,  1.036687819E+002,  0.000000000E+000,  6.502580309E+005,  3.049230202E+001
13.83333333333333,  1.056186854E+002,  0.000000000E+000,  7.130619178E+005,  3.049230202E+001
14.00000000000000,  1.072465125E+002,  0.000000000E+000,  7.769366626E+005,  3.049230202E+001
14.16666666666667,  1.086016713E+002,  0.000000000E+000,  8.417039320E+005,  3.049230202E+001
14.33333333333333,  1.096918395E+002,  0.000000000E+000,  9.072030549E+005,  3.049230202E+001
14.50000000000000,  1.105641442E+002,  0.000000000E+000,  9.732906706E+005,  3.049230202E+001
14.66666666666667,  1.112106767E+002,  0.000000000E+000,  1.039833693E+006,  3.049230202E+001
14.83333333333333,  1.116865769E+002,  0.000000000E+000,  1.106710055E+006,  3.049230202E+001
15.00000000000000,  1.120181603E+002,  0.000000000E+000,  1.173828376E+006,  3.049230202E+001
15.16666666666667,  1.122126478E+002,  0.000000000E+000,  1.241105100E+006,  3.049230202E+001
15.33333333333333,  1.122834278E+002,  0.000000000E+000,  1.308459552E+006,  3.049230202E+001
15.36040435246982,  1.122847612E+002,  0.000000000E+000,  1.319402295E+006,  3.049230202E+001
15.50000000000000,  1.122453397E+002,  0.000000000E+000,  1.375823642E+006,  3.049230202E+001
15.66666666666667,  1.121107532E+002,  0.000000000E+000,  1.443135294E+006,  3.049230202E+001
15.83333333333333,  1.118940668E+002,  0.000000000E+000,  1.510340367E+006,  3.049230202E+001
16.00000000000000,  1.115907886E+002,  0.000000000E+000,  1.577389687E+006,  3.049230202E+001
16.16666666666667,  1.112151209E+002,  0.000000000E+000,  1.644234400E+006,  3.049230202E+001
16.33333333333333,  1.107698734E+002,  0.000000000E+000,  1.710833163E+006,  3.049230202E+001
16.50000000000000,  1.102539211E+002,  0.000000000E+000,  1.777143614E+006,  3.049230202E+001
16.66666666666667,  1.096732759E+002,  0.000000000E+000,  1.843125048E+006,  3.049230202E+001
16.83333333333333,  1.090231331E+002,  0.000000000E+000,  1.908737832E+006,  3.049230202E+001
17.00000000000000,  1.082917537E+002,  0.000000000E+000,  1.973936426E+006,  3.049230202E+001
17.16666666666667,  1.074815166E+002,  0.000000000E+000,  2.038672270E+006,  3.049230202E+001
17.33333333333333,  1.065879240E+002,  0.000000000E+000,  2.102897165E+006,  3.049230202E+001
17.50000000000000,  1.056142267E+002,  0.000000000E+000,  2.166561546E+006,  3.049230202E+001
17.66666666666667,  1.045637680E+002,  0.000000000E+000,  2.229618157E+006,  3.049230202E+001
17.83333333333333,  1.034477643E+002,  0.000000000E+000,  2.292024992E+006,  3.049230202E+001
18.00000000000000,  1.022801323E+002,  0.000000000E+000,  2.353745713E+006,  3.049230202E+001
18.16666666666667,  1.010650027E+002,  0.000000000E+000,  2.414751185E+006,  3.049230202E+001
18.33333333333333,  9.981468959E+001,  0.000000000E+000,  2.475016650E+006,  3.049230202E+001
18.50000000000000,  9.854146273E+001,  0.000000000E+000,  2.534524708E+006,  3.049230202E+001
18.66666666666667,  9.725621834E+001,  0.000000000E+000,  2.593264138E+006,  3.049230202E+001
18.83333333333333,  9.597246373E+001,  0.000000000E+000,  2.651232377E+006,  3.049230202E+001
19.00000000000000,  9.469653479E+001,  0.000000000E+000,  2.708432186E+006,  3.049230202E+001
19.16666666666667,  9.343338930E+001,  0.000000000E+000,  2.764870403E+006,  3.049230202E+001
19.33333333333333,  9.219212474E+001,  0.000000000E+000,  2.820556793E+006,  3.049230202E+001
19.50000000000000,  9.097381206E+001,  0.000000000E+000,  2.875505187E+006,  3.049230202E+001
19.66666666666667,  8.978244230E+001,  0.000000000E+000,  2.929730642E+006,  3.049230202E+001
19.83333333333333,  8.862290478E+001,  0.000000000E+000,  2.983250866E+006,  3.049230202E+001
20.00000000000000,  8.749158963E+001,  0.000000000E+000,  3.036083495E+006,  3.049230202E+001
20.16666666666667,  8.639269704E+001,  0.000000000E+000,  3.088247260E+006,  3.049230202E+001
20.33333333333333,  8.532883810E+001,  0.000000000E+000,  3.139761943E+006,  3.049230202E+001
20.50000000000000,  8.429782500E+001,  0.000000000E+000,  3.190648125E+006,  3.049230202E+001
20.66666666666667,  8.329932686E+001,  0.000000000E+000,  3.240925709E+006,  3.049230202E+001
20.83333333333333,  8.233401355E+001,  0.000000000E+000,  3.290614086E+006,  3.049230202E+001
21.00000000000000,  8.139879650E+001,  0.000000000E+000,  3.339732148E+006,  3.049230202E+001
21.16666666666667,  8.049446406E+001,  0.000000000E+000,  3.388298606E+006,  3.049230202E+001
21.33333333333333,  7.961964256E+001,  0.000000000E+000,  3.436331594E+006,  3.049230202E+001
21.50000000000000,  7.877480619E+001,  0.000000000E+000,  3.483848596E+006,  3.049230202E+001
21.66666666666667,  7.795691097E+001,  0.000000000E+000,  3.530866645E+006,  3.049230202E+001
21.83333333333333,  7.716621905E+001,  0.000000000E+000,  3.577402369E+006,  3.049230202E+001
22.00000000000000,  7.640246353E+001,  0.000000000E+000,  3.623471686E+006,  3.049230202E+001
22.16666666666667,  7.566242156E+001,  0.000000000E+000,  3.669089795E+006,  3.049230202E+001
22.33333333333333,  7.494537926E+001,  0.000000000E+000,  3.714271102E+006,  3.049230202E+001
22.50000000000000,  7.425119326E+001,  0.000000000E+000,  3.759029137E+006,  3.049230202E+001
22.66666666666667,  7.357943852E+001,  0.000000000E+000,  3.803377256E+006,  3.049230202E+001
22.83333333333333,  7.292731845E+001,  0.000000000E+000,  3.847328239E+006,  3.049230202E+001
23.00000000000000,  7.229427475E+001,  0.000000000E+000,  3.890893833E+006,  3.049230202E+001
23.16666666666667,  7.167932475E+001,  0.000000000E+000,  3.934085187E+006,  3.049230202E+001
23.33333333333333,  7.108233267E+001,  0.000000000E+000,  3.976912888E+006,  3.049230202E+001
23.50000000000000,  7.050084692E+001,  0.000000000E+000,  4.019386964E+006,  3.049230202E+001
23.66666666666667,  6.993484880E+001,  0.000000000E+000,  4.061516956E+006,  3.049230202E+001
23.83333333333333,  6.938340924E+001,  0.000000000E+000,  4.103311864E+006,  3.049230202E+001
24.00000000000000,  6.884633954E+001,  0.000000000E+000,  4.144780153E+006,  3.049230202E+001
24.16666666666667,  6.832144768E+001,  0.000000000E+000,  4.185929777E+006,  3.049230202E+001
24.33333333333333,  6.780867303E+001,  0.000000000E+000,  4.226768238E+006,  3.049230202E+001
