"Dam"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
26.33333333333333,  1.007218618E+001,  1.079028000E-001,  1.503627522E+007,  2.967772860E+004
26.50000000000000,  9.960624165E+000,  1.107783949E-001,  1.504228454E+007,  2.974305116E+004
26.66666666666667,  9.848560610E+000,  1.117374398E-001,  1.504822723E+007,  2.980989220E+004
26.66688940264824,  9.848432698E+000,  1.118338231E-001,  1.504823513E+007,  2.980998187E+004
26.83333333333333,  9.739694620E+000,  1.118313675E-001,  1.505410368E+007,  2.987697675E+004
26.83355612720009,  9.739625280E+000,  1.118898137E-001,  1.505411149E+007,  2.987706649E+004
27.00000000000000,  9.632843604E+000,  1.118740365E-001,  1.505991526E+007,  2.994408384E+004
27.15958084642391,  9.535820283E+000,  1.136716290E-001,  1.506542071E+007,  3.000862616E+004
27.16666666666667,  9.531377825E+000,  1.136643739E-001,  1.506566390E+007,  3.001152575E+004
27.16688957446103,  9.531214174E+000,  1.137305756E-001,  1.506567155E+007,  3.001161701E+004
27.33333333333333,  9.426719120E+000,  1.125917890E-001,  1.507135121E+007,  3.007941140E+004
27.33355629721249,  9.426560302E+000,  1.126858266E-001,  1.507135877E+007,  3.007950185E+004
27.50000000000000,  9.322723066E+000,  1.117533039E-001,  1.507697592E+007,  3.014670377E+004
27.50022301941897,  9.322590822E+000,  1.118474413E-001,  1.507698340E+007,  3.014679357E+004
27.66666666666667,  9.221103826E+000,  1.110801262E-001,  1.508253925E+007,  3.021354573E+004
27.66688974107135,  9.221018403E+000,  1.111476251E-001,  1.508254665E+007,  3.021363498E+004
27.83333333333333,  9.121264888E+000,  1.105168556E-001,  1.508804156E+007,  3.028001961E+004
27.83355646222346,  9.121246648E+000,  1.105327376E-001,  1.508804889E+007,  3.028010839E+004
28.00000000000000,  9.022960516E+000,  1.098111268E-001,  1.509348499E+007,  3.034611091E+004
28.00022318260920,  9.022811367E+000,  1.098550686E-001,  1.509349224E+007,  3.034619918E+004
28.16666666666667,  8.925843900E+000,  1.092554529E-001,  1.509886926E+007,  3.041183077E+004
28.16688990256866,  8.925695884E+000,  1.093355284E-001,  1.509887643E+007,  3.041191864E+004
28.33333333333333,  8.832186214E+000,  1.087780485E-001,  1.510419695E+007,  3.047723895E+004
28.33355662199439,  8.832047902E+000,  1.088698056E-001,  1.510420405E+007,  3.047732647E+004
28.50000000000000,  8.738529435E+000,  1.082787516E-001,  1.510946810E+007,  3.054236092E+004
28.66666666666667,  8.647696945E+000,  1.098379192E-001,  1.511468344E+007,  3.060730918E+004
28.77434983637589,  8.600048329E+000,  1.205524207E-001,  1.511802607E+007,  3.065157585E+004
28.83333333333333,  8.557851149E+000,  1.096157556E-001,  1.511984766E+007,  3.067589210E+004
29.00000000000000,  8.468628084E+000,  1.077754359E-001,  1.512495469E+007,  3.074061632E+004
29.00022349506604,  8.468485640E+000,  1.078287573E-001,  1.512496151E+007,  3.074070307E+004
29.16666666666667,  8.382315462E+000,  1.073316625E-001,  1.513000978E+007,  3.080517362E+004
29.16689021217298,  8.382170769E+000,  1.074109754E-001,  1.513001652E+007,  3.080526006E+004
29.33333333333333,  8.296764215E+000,  1.066183449E-001,  1.513501374E+007,  3.086934377E+004
29.33355692848246,  8.296632514E+000,  1.067040904E-001,  1.513502041E+007,  3.086942966E+004
29.50000000000000,  8.212013878E+000,  1.060979162E-001,  1.513996643E+007,  3.093315014E+004
29.50022364433934,  8.211913118E+000,  1.061710807E-001,  1.513997304E+007,  3.093323562E+004
29.66666666666667,  8.128334921E+000,  1.056669383E-001,  1.514486849E+007,  3.099667635E+004
29.66689035974501,  8.128280282E+000,  1.057098171E-001,  1.514487504E+007,  3.099676147E+004
29.83333333333333,  8.047409545E+000,  1.052888802E-001,  1.514972120E+007,  3.105996024E+004
29.83355707467680,  8.047298205E+000,  1.052923553E-001,  1.514972768E+007,  3.106004505E+004
30.00000000000000,  7.966446051E+000,  1.049512629E-001,  1.515452525E+007,  3.112303181E+004
30.00022378915867,  7.966314916E+000,  1.049979121E-001,  1.515453167E+007,  3.112311640E+004
30.16666666666667,  7.888225969E+000,  1.047433884E-001,  1.515928156E+007,  3.118592766E+004
30.16689050318469,  7.888090840E+000,  1.048154709E-001,  1.515928791E+007,  3.118601212E+004
30.33333333333333,  7.809540211E+000,  1.046255178E-001,  1.516399088E+007,  3.124874587E+004
30.33355721678558,  7.809414573E+000,  1.047062382E-001,  1.516399717E+007,  3.124883026E+004
30.50000000000000,  7.732061776E+000,  1.044777268E-001,  1.516865328E+007,  3.131147436E+004
30.50022392993920,  7.731959883E+000,  1.045512308E-001,  1.516865951E+007,  3.131155864E+004
30.66666666666667,  7.657109085E+000,  1.044070196E-001,  1.517326993E+007,  3.137413477E+004
30.66689064264158,  7.657043007E+000,  1.044584566E-001,  1.517327611E+007,  3.137421900E+004
30.83333333333333,  7.583390419E+000,  1.044474394E-001,  1.517784199E+007,  3.143678522E+004
31.00000000000000,  7.512178648E+000,  1.046196114E-001,  1.518237069E+007,  3.149949675E+004
31.16666666666667,  7.439344895E+000,  1.049696962E-001,  1.518685614E+007,  3.156236466E+004
31.33333333333333,  7.367373510E+000,  1.055332167E-001,  1.519129806E+007,  3.162550280E+004
31.50000000000000,  7.297802742E+000,  1.064188410E-001,  1.519569764E+007,  3.168906756E+004
31.66666666666667,  7.228560333E+000,  1.078195054E-001,  1.520005546E+007,  3.175330684E+004
31.83333333333333,  7.160893061E+000,  1.101193810E-001,  1.520437223E+007,  3.181862692E+004
32.00000000000000,  7.095915899E+000,  1.143529342E-001,  1.520864910E+007,  3.188582118E+004
32.16666666666666,  7.038093175E+000,  1.247063844E-001,  1.521288869E+007,  3.195697137E+004
32.20683010949779,  7.027624884E+000,  1.299623034E-001,  1.521390552E+007,  3.197536334E+004
32.33333333333334,  6.954988268E+000,  1.072020827E-001,  1.521708902E+007,  3.202878551E+004
32.33355774701021,  6.954854670E+000,  1.072461434E-001,  1.521709464E+007,  3.202887215E+004
32.50000000000000,  6.878222792E+000,  9.680946985E-002,  1.522123837E+007,  3.208942892E+004
32.50022445533313,  6.878103865E+000,  9.688174450E-002,  1.522124392E+007,  3.208950721E+004
32.66666666666666,  6.808824972E+000,  9.253862838E-002,  1.522534431E+007,  3.214608809E+004
32.66689116329027,  6.808720060E+000,  9.261653095E-002,  1.522534981E+007,  3.214616294E+004
32.83333333333334,  6.742379933E+000,  9.011210618E-002,  1.522940955E+007,  3.220082955E+004
32.83355787085610,  6.742295648E+000,  9.018182538E-002,  1.522941500E+007,  3.220090244E+004
33.00000000000000,  6.677626430E+000,  8.844658201E-002,  1.523343550E+007,  3.225437241E+004
33.00022457803547,  6.677570089E+000,  8.849637633E-002,  1.523344090E+007,  3.225444396E+004
33.16666666666666,  6.613948349E+000,  8.715848096E-002,  1.523742294E+007,  3.230704080E+004
33.16689128484335,  6.613927731E+000,  8.717761591E-002,  1.523742828E+007,  3.230711129E+004
33.33333333333334,  6.552466283E+000,  8.608247516E-002,  1.524137281E+007,  3.235900439E+004
33.33355799127872,  6.552374936E+000,  8.610014926E-002,  1.524137810E+007,  3.235907402E+004
33.50000000000000,  6.490663081E+000,  8.514688763E-002,  1.524528577E+007,  3.241036731E+004
33.50022469736485,  6.490558913E+000,  8.519410741E-002,  1.524529102E+007,  3.241043623E+004
33.66666666666666,  6.429505406E+000,  8.429478134E-002,  1.524916177E+007,  3.246119628E+004
33.66689140310682,  6.429398757E+000,  8.436043931E-002,  1.524916697E+007,  3.246126453E+004
33.83333333333334,  6.369379583E+000,  8.350335482E-002,  1.525300138E+007,  3.251153334E+004
33.83355810850087,  6.369277963E+000,  8.357698731E-002,  1.525300653E+007,  3.251160097E+004
34.00000000000000,  6.310161502E+000,  8.275895834E-002,  1.525680519E+007,  3.256141029E+004
34.00022481355153,  6.310072152E+000,  8.283067365E-002,  1.525681029E+007,  3.256147732E+004
34.16666666666666,  6.252087262E+000,  8.204968577E-002,  1.526057379E+007,  3.261085162E+004
34.16689151826186,  6.252017290E+000,  8.211014684E-002,  1.526057885E+007,  3.261091809E+004
34.33333333333334,  6.195195698E+000,  8.137214188E-002,  1.526430800E+007,  3.265987653E+004
34.33355822263420,  6.195151301E+000,  8.141254423E-002,  1.526431301E+007,  3.265994244E+004
34.50000000000000,  6.139242936E+000,  8.071853195E-002,  1.526800831E+007,  3.270850262E+004
34.50022492667797,  6.139230250E+000,  8.073055308E-002,  1.526801328E+007,  3.270856799E+004
34.66666666666666,  6.083956508E+000,  8.008774430E-002,  1.527167520E+007,  3.275674395E+004
34.66689163040081,  6.083872033E+000,  8.010768934E-002,  1.527168013E+007,  3.275680883E+004
34.83333333333334,  6.028729816E+000,  7.947574247E-002,  1.527530894E+007,  3.280461252E+004
34.83355833381062,  6.028636419E+000,  7.952036238E-002,  1.527531382E+007,  3.280467693E+004
35.00000000000000,  5.974775378E+000,  7.887482543E-002,  1.527891001E+007,  3.285211634E+004
35.00022503690119,  5.974678064E+000,  7.893530518E-002,  1.527891485E+007,  3.285218029E+004
35.16666666666666,  5.921219706E+000,  7.828765107E-002,  1.528247874E+007,  3.289926479E+004
35.16689173968548,  5.921126390E+000,  7.835558391E-002,  1.528248354E+007,  3.289932828E+004
35.33333333333334,  5.868738031E+000,  7.771066855E-002,  1.528601565E+007,  3.294606411E+004
35.33355844215949,  5.868654293E+000,  7.777811693E-002,  1.528602041E+007,  3.294612714E+004
35.50000000000000,  5.817099761E+000,  7.714786991E-002,  1.528952143E+007,  3.299252093E+004
35.50022514432690,  5.817030598E+000,  7.720731935E-002,  1.528952615E+007,  3.299258351E+004
35.66666666666666,  5.765679153E+000,  7.659561675E-002,  1.529299625E+007,  3.303864379E+004
35.66689184620103,  5.765630138E+000,  7.663993137E-002,  1.529300092E+007,  3.303870591E+004
35.83333333333334,  5.714869645E+000,  7.605076108E-002,  1.529644039E+007,  3.308443759E+004
35.83355854778132,  5.714845799E+000,  7.607320480E-002,  1.529644503E+007,  3.308449927E+004
36.00000000000000,  5.665359368E+000,  7.551588164E-002,  1.529985455E+007,  3.312990600E+004
36.00022524906371,  5.665288568E+000,  7.552075628E-002,  1.529985915E+007,  3.312996724E+004
36.16666666666666,  5.615826105E+000,  7.498814005E-002,  1.530323886E+007,  3.317505638E+004
36.16689195006497,  5.615744778E+000,  7.501813514E-002,  1.530324342E+007,  3.317511722E+004
36.33333333333334,  5.567149090E+000,  7.446599371E-002,  1.530659371E+007,  3.321989213E+004
36.33355865077979,  5.567062297E+000,  7.451386878E-002,  1.530659823E+007,  3.321995257E+004
36.50000000000000,  5.519144366E+000,  7.395226309E-002,  1.530991956E+007,  3.326441736E+004
36.50022535121214,  5.519056861E+000,  7.401112731E-002,  1.530992403E+007,  3.326447741E+004
36.66666666666666,  5.472378222E+000,  7.344344391E-002,  1.531321690E+007,  3.330863625E+004
36.66689205136248,  5.472295412E+000,  7.350675668E-002,  1.531322134E+007,  3.330869589E+004
36.83333333333334,  5.426268596E+000,  7.294686954E-002,  1.531648646E+007,  3.335255320E+004
36.83355875123503,  5.426194327E+000,  7.300840670E-002,  1.531649086E+007,  3.335261245E+004
37.00000000000000,  5.380546277E+000,  7.245889009E-002,  1.531972848E+007,  3.339617483E+004
37.00022545084181,  5.380485194E+000,  7.251275538E-002,  1.531973284E+007,  3.339623368E+004
37.16666666666666,  5.335843312E+000,  7.197584271E-002,  1.532294340E+007,  3.343950462E+004
37.16689215018020,  5.335799426E+000,  7.201643857E-002,  1.532294773E+007,  3.343956308E+004
37.33333333333334,  5.291515231E+000,  7.150427148E-002,  1.532613176E+007,  3.348254717E+004
37.33355884925849,  5.291491972E+000,  7.152628389E-002,  1.532613606E+007,  3.348260524E+004
37.50000000000000,  5.247821786E+000,  7.103019998E-002,  1.532929350E+007,  3.352530772E+004
37.50022554807889,  5.247761688E+000,  7.103114076E-002,  1.532929776E+007,  3.352536540E+004
37.66666666666666,  5.203924680E+000,  7.056604870E-002,  1.533242900E+007,  3.356778632E+004
37.66689224664649,  5.203853288E+000,  7.058954780E-002,  1.533243323E+007,  3.356784364E+004
37.83333333333334,  5.160239384E+000,  7.010585981E-002,  1.533553821E+007,  3.360998788E+004
37.83355894496972,  5.160161497E+000,  7.014605567E-002,  1.533554240E+007,  3.361004486E+004
38.00000000000000,  5.117634569E+000,  6.964863101E-002,  1.533862160E+007,  3.365191316E+004
38.00022564303804,  5.117554500E+000,  6.970002640E-002,  1.533862576E+007,  3.365196978E+004
38.16666666666666,  5.075614338E+000,  6.919506874E-002,  1.534167945E+007,  3.369356646E+004
38.16689234086083,  5.075537046E+000,  6.925237464E-002,  1.534168357E+007,  3.369362273E+004
38.33333333333334,  5.033932171E+000,  6.874472313E-002,  1.534471229E+007,  3.373494830E+004
38.33355903843244,  5.033860016E+000,  6.880292863E-002,  1.534471638E+007,  3.373500420E+004
38.50000000000000,  4.992874789E+000,  6.830257778E-002,  1.534772034E+007,  3.377606247E+004
38.50022573576225,  4.992811281E+000,  6.835693694E-002,  1.534772440E+007,  3.377611802E+004
38.66666666666666,  4.952880186E+000,  6.786357414E-002,  1.535070402E+007,  3.381691204E+004
38.66689243284947,  4.952829096E+000,  6.790955714E-002,  1.535070805E+007,  3.381696724E+004
38.83333333333334,  4.912727917E+000,  6.743482183E-002,  1.535366366E+007,  3.385750156E+004
38.83355912970723,  4.912692631E+000,  6.746811094E-002,  1.535366765E+007,  3.385755640E+004
39.00000000000000,  4.873613860E+000,  6.700630726E-002,  1.535659958E+007,  3.389783322E+004
39.00022582632697,  4.873596763E+000,  6.702280502E-002,  1.535660354E+007,  3.389788771E+004
39.16666666666666,  4.834577315E+000,  6.658580741E-002,  1.535951203E+007,  3.393791068E+004
39.16689252272128,  4.834522548E+000,  6.658928171E-002,  1.535951596E+007,  3.393796482E+004
39.33333333333334,  4.795711567E+000,  6.616903263E-002,  1.536240108E+007,  3.397773705E+004
39.33355921886205,  4.795647527E+000,  6.619123773E-002,  1.536240498E+007,  3.397779088E+004
39.50000000000000,  4.758152520E+000,  6.575014636E-002,  1.536526710E+007,  3.401731367E+004
39.50022591464297,  4.758083531E+000,  6.578647501E-002,  1.536527097E+007,  3.401736717E+004
39.66666666666666,  4.720274684E+000,  6.534072062E-002,  1.536811059E+007,  3.405664072E+004
39.66689261019712,  4.720203399E+000,  6.538686320E-002,  1.536811443E+007,  3.405669391E+004
39.83333333333334,  4.683474225E+000,  6.493083969E-002,  1.537093163E+007,  3.409572223E+004
39.83355930553703,  4.683403962E+000,  6.498269321E-002,  1.537093544E+007,  3.409577510E+004
40.00000000000000,  4.646366199E+000,  6.453141318E-002,  1.537373060E+007,  3.413456067E+004
40.00022600065941,  4.646298629E+000,  6.458507720E-002,  1.537373438E+007,  3.413461322E+004
40.16666666666666,  4.609956481E+000,  6.413258521E-002,  1.537650755E+007,  3.417315944E+004
40.16689269557101,  4.609895168E+000,  6.418434167E-002,  1.537651130E+007,  3.417321167E+004
40.33333333333334,  4.574564149E+000,  6.373384933E-002,  1.537926288E+007,  3.421151873E+004
40.33355939027634,  4.574512131E+000,  6.378012899E-002,  1.537926661E+007,  3.421157064E+004
40.50000000000000,  4.538722885E+000,  6.334538736E-002,  1.538199685E+007,  3.424964260E+004
40.50022608477055,  4.538682482E+000,  6.338279724E-002,  1.538200055E+007,  3.424969419E+004
40.66666666666666,  4.503537791E+000,  6.295671317E-002,  1.538470952E+007,  3.428753318E+004
40.66689277906139,  4.503511277E+000,  6.298203572E-002,  1.538471319E+007,  3.428758445E+004
40.83333333333334,  4.468934916E+000,  6.257040253E-002,  1.538740119E+007,  3.432519182E+004
40.83355947315000,  4.468924576E+000,  6.258057182E-002,  1.538740483E+007,  3.432524277E+004
41.00000000000000,  4.434222221E+000,  6.219212993E-002,  1.539007215E+007,  3.436262060E+004
41.00022616703593,  4.434171572E+000,  6.219900072E-002,  1.539007576E+007,  3.436267124E+004
41.16666666666666,  4.400109228E+000,  6.181282127E-002,  1.539272242E+007,  3.439982186E+004
41.16689286072396,  4.400051346E+000,  6.183477101E-002,  1.539272600E+007,  3.439987221E+004
41.33333333333334,  4.366548614E+000,  6.143621181E-002,  1.539535235E+007,  3.443679647E+004
41.33355955421639,  4.366486707E+000,  6.146976470E-002,  1.539535590E+007,  3.443684653E+004
41.50000000000000,  4.333210769E+000,  6.106534478E-002,  1.539796229E+007,  3.447354648E+004
41.50022624751369,  4.333146162E+000,  6.110718173E-002,  1.539796582E+007,  3.447359625E+004
41.66666666666666,  4.300308638E+000,  6.069558148E-002,  1.540055226E+007,  3.451007518E+004
41.66689294061932,  4.300244920E+000,  6.074250141E-002,  1.540055576E+007,  3.451012466E+004
41.83333333333334,  4.267584970E+000,  6.032343060E-002,  1.540312262E+007,  3.454637820E+004
41.83355963352957,  4.267523182E+000,  6.037244028E-002,  1.540312610E+007,  3.454642739E+004
42.00000000000000,  4.234893625E+000,  5.997158927E-002,  1.540567335E+007,  3.458246728E+004
42.00022632624636,  4.234836351E+000,  6.001974480E-002,  1.540567680E+007,  3.458251619E+004
42.16666666666666,  4.202481958E+000,  5.961580660E-002,  1.540820454E+007,  3.461834370E+004
42.16689301877775,  4.202431443E+000,  5.966034638E-002,  1.540820797E+007,  3.461839231E+004
42.33333333333334,  4.170530677E+000,  5.925920559E-002,  1.541071644E+007,  3.465400615E+004
