"S-15-193"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
3.833333333333333,  6.826437735E-002,  2.858771016E+001,  2.686900736E+006,  3.300427667E+004
4.000000000000000,  3.894616245E-002,  3.342580678E+001,  2.686930188E+006,  5.168632500E+004
4.166666666666667,  1.902688385E-002,  3.684039700E+001,  2.686947276E+006,  7.282542411E+004
4.333333333333333,  6.622822697E-003,  3.924080114E+001,  2.686954462E+006,  9.569308931E+004
4.500000000000000,  3.489486424E-006,  4.087116424E+001,  2.686955583E+006,  1.197653315E+005
4.666666666666667,  3.825841444E-007,  4.189143151E+001,  2.686955583E+006,  1.446192291E+005
4.833333333333333,  9.922265471E-008,  4.246289281E+001,  2.686955583E+006,  1.699454288E+005
5.000000000000000,  3.385297168E-008,  4.268651324E+001,  2.686955584E+006,  1.955072976E+005
5.058164317746884,  2.376377951E-008,  4.270210290E+001,  2.686955584E+006,  2.044475642E+005
5.166666666666667,  1.204932661E-008,  4.263625146E+001,  2.686955584E+006,  2.211182936E+005
5.333333333333333,  3.259142206E-009,  4.232547582E+001,  2.686955584E+006,  2.466218568E+005
5.500000000000000,  1.099382287E-009,  4.183368201E+001,  2.686955584E+006,  2.718748153E+005
5.666666666666667,  9.920922629E-010,  4.122033825E+001,  2.686955584E+006,  2.967965236E+005
5.833333333333333,  8.982177462E-010,  4.050151957E+001,  2.686955584E+006,  3.213159747E+005
6.000000000000000,  8.159191027E-010,  3.969858984E+001,  2.686955584E+006,  3.453787450E+005
6.166666666666667,  7.433775219E-010,  3.883643959E+001,  2.686955584E+006,  3.689416967E+005
6.333333333333333,  6.791886409E-010,  3.794004952E+001,  2.686955584E+006,  3.919765621E+005
6.500000000000000,  6.221838911E-010,  3.701517142E+001,  2.686955584E+006,  4.144637092E+005
6.666666666666667,  5.713267073E-010,  3.606758145E+001,  2.686955584E+006,  4.363904111E+005
6.833333333333333,  5.259184858E-010,  3.509158714E+001,  2.686955584E+006,  4.577372149E+005
7.000000000000000,  4.851511799E-010,  3.408766400E+001,  2.686955584E+006,  4.784858720E+005
7.166666666666667,  4.485345023E-010,  3.307847996E+001,  2.686955584E+006,  4.986342625E+005
7.333333333333333,  4.154739606E-010,  3.208824433E+001,  2.686955584E+006,  5.181835746E+005
7.500000000000000,  3.855849673E-010,  3.112522216E+001,  2.686955584E+006,  5.371478674E+005
7.666666666666667,  3.585280070E-010,  3.019725598E+001,  2.686955584E+006,  5.555429987E+005
7.833333333333333,  3.339159798E-010,  2.929467737E+001,  2.686955584E+006,  5.733895261E+005
8.000000000000000,  3.115065399E-010,  2.841684847E+001,  2.686955584E+006,  5.907025406E+005
8.091612107522984,  9.465833103E-006,  2.793785089E+001,  2.686955584E+006,  5.999958264E+005
8.166666666666666,  4.593469916E-007,  2.756602932E+001,  2.686955584E+006,  6.074939372E+005
8.333333333333334,  2.345168338E-008,  2.671340388E+001,  2.686955584E+006,  6.237747155E+005
8.500000000000000,  5.651743976E-010,  2.588352941E+001,  2.686955584E+006,  6.395542122E+005
8.666666666666666,  2.395313151E-010,  2.506954706E+001,  2.686955584E+006,  6.548392826E+005
8.833333333333334,  2.250737389E-010,  2.428813728E+001,  2.686955584E+006,  6.696450104E+005
9.000000000000000,  2.117568502E-010,  2.353557212E+001,  2.686955584E+006,  6.839926176E+005
9.166666666666666,  1.994703532E-010,  2.279296091E+001,  2.686955584E+006,  6.978890752E+005
9.333333333333334,  1.881301898E-010,  2.206096877E+001,  2.686955584E+006,  7.113435812E+005
9.500000000000000,  1.776210537E-010,  2.135254813E+001,  2.686955584E+006,  7.243672343E+005
9.650086384487729,  8.610508130E-005,  2.074033300E+001,  2.686955586E+006,  7.357373957E+005
9.666666666666666,  3.534741597E-005,  2.067414844E+001,  2.686955589E+006,  7.369733966E+005
9.833333333333334,  7.596994723E-007,  2.003052213E+001,  2.686955593E+006,  7.491830432E+005
10.00000000000000,  1.387374103E-007,  1.941066286E+001,  2.686955593E+006,  7.610140385E+005
10.16666666666667,  4.231295757E-008,  1.881783180E+001,  2.686955593E+006,  7.724819546E+005
10.33333333333333,  1.547138044E-008,  1.825377066E+001,  2.686955593E+006,  7.836025018E+005
10.50000000000000,  5.683612954E-009,  1.769980132E+001,  2.686955593E+006,  7.943872053E+005
10.66666666666667,  1.553465142E-009,  1.716976876E+001,  2.686955593E+006,  8.048473282E+005
10.83333333333333,  1.162301836E-010,  1.666017566E+001,  2.686955593E+006,  8.149971409E+005
11.00000000000000,  1.106699738E-010,  1.613921810E+001,  2.686955593E+006,  8.248368125E+005
11.16666666666667,  1.054588965E-010,  1.563637960E+001,  2.686955593E+006,  8.343672254E+005
11.33333333333333,  1.005639400E-010,  1.516268597E+001,  2.686955593E+006,  8.436056062E+005
11.50000000000000,  9.597302962E-011,  1.471354143E+001,  2.686955593E+006,  8.525673543E+005
11.66666666666667,  9.165740236E-011,  1.428513907E+001,  2.686955593E+006,  8.612659162E+005
11.83333333333333,  8.759676250E-011,  1.387326630E+001,  2.686955593E+006,  8.697124481E+005
12.00000000000000,  8.376775219E-011,  1.347466779E+001,  2.686955593E+006,  8.779160490E+005
12.16666666666667,  8.016323185E-011,  1.309245834E+001,  2.686955593E+006,  8.858852884E+005
12.33333333333333,  7.676262019E-011,  1.272250946E+001,  2.686955593E+006,  8.936333935E+005
12.50000000000000,  7.355169571E-011,  1.235425912E+001,  2.686955593E+006,  9.011555086E+005
12.66666666666667,  7.051364141E-011,  1.199903886E+001,  2.686955593E+006,  9.084608121E+005
12.83333333333333,  6.764421031E-011,  1.165719217E+001,  2.686955593E+006,  9.155575302E+005
13.00000000000000,  6.492844570E-011,  1.132506031E+001,  2.686955593E+006,  9.224514158E+005
13.16666666666667,  6.235290563E-011,  1.102051587E+001,  2.686955593E+006,  9.291513081E+005
13.33333333333333,  5.991489868E-011,  1.070060101E+001,  2.686955593E+006,  9.356672981E+005
13.50000000000000,  5.759947979E-011,  1.039829869E+001,  2.686955593E+006,  9.419963820E+005
13.66666666666667,  5.540459780E-011,  1.010937302E+001,  2.686955593E+006,  9.481480154E+005
13.83333333333333,  5.331988399E-011,  9.837943894E+000,  2.686955593E+006,  9.541315989E+005
14.00000000000000,  5.133596848E-011,  9.564952528E+000,  2.686955593E+006,  9.599517819E+005
14.16666666666667,  4.945166269E-011,  9.304814254E+000,  2.686955593E+006,  9.656122023E+005
14.33333333333333,  4.765620377E-011,  9.057470923E+000,  2.686955593E+006,  9.711199138E+005
14.50000000000000,  4.594879539E-011,  8.823972337E+000,  2.686955593E+006,  9.764836729E+005
14.66666666666667,  4.432198438E-011,  8.602008333E+000,  2.686955593E+006,  9.817108827E+005
14.83333333333333,  4.276914147E-011,  8.389357877E+000,  2.686955593E+006,  9.868078122E+005
15.00000000000000,  4.128987105E-011,  8.185231809E+000,  2.686955593E+006,  9.917797996E+005
15.16666666666667,  3.987626887E-011,  7.993800295E+000,  2.686955593E+006,  9.966328314E+005
15.33333333333333,  3.852819785E-011,  7.804644814E+000,  2.686955593E+006,  1.001371910E+006
15.50000000000000,  3.723855661E-011,  7.621865619E+000,  2.686955593E+006,  1.006000554E+006
15.66666666666667,  3.600742724E-011,  7.442530515E+000,  2.686955593E+006,  1.010519509E+006
15.83333333333333,  3.482849186E-011,  7.269490424E+000,  2.686955593E+006,  1.014932762E+006
16.00000000000000,  3.370191096E-011,  7.102980150E+000,  2.686955593E+006,  1.019244211E+006
16.16666666666667,  3.262200780E-011,  6.942063216E+000,  2.686955593E+006,  1.023457376E+006
16.33333333333333,  3.158910049E-011,  6.786810227E+000,  2.686955593E+006,  1.027575718E+006
16.50000000000000,  3.059807512E-011,  6.637234455E+000,  2.686955593E+006,  1.031602594E+006
16.66666666666667,  2.964807903E-011,  6.493809523E+000,  2.686955593E+006,  1.035541628E+006
16.83333333333333,  2.873817808E-011,  6.354701000E+000,  2.686955593E+006,  1.039395810E+006
17.00000000000000,  2.786402370E-011,  6.221062887E+000,  2.686955593E+006,  1.043168299E+006
17.16666666666667,  2.702603943E-011,  6.092449496E+000,  2.686955593E+006,  1.046862095E+006
17.33333333333333,  2.622030375E-011,  5.972058556E+000,  2.686955593E+006,  1.050480779E+006
17.50000000000000,  2.544726198E-011,  5.855416116E+000,  2.686955593E+006,  1.054029461E+006
17.66666666666667,  2.470337794E-011,  5.737896544E+000,  2.686955593E+006,  1.057507238E+006
17.83333333333333,  2.398820201E-011,  5.624294143E+000,  2.686955593E+006,  1.060915721E+006
18.00000000000000,  2.330126141E-011,  5.514682548E+000,  2.686955593E+006,  1.064257196E+006
18.16666666666667,  2.263945505E-011,  5.408134613E+000,  2.686955593E+006,  1.067534038E+006
18.33333333333333,  2.200247120E-011,  5.304792393E+000,  2.686955593E+006,  1.070747752E+006
18.50000000000000,  2.138996149E-011,  5.205036669E+000,  2.686955593E+006,  1.073900557E+006
18.66666666666667,  2.079921509E-011,  5.108319430E+000,  2.686955593E+006,  1.076994406E+006
18.83333333333333,  2.023076828E-011,  5.015193746E+000,  2.686955593E+006,  1.080031281E+006
19.00000000000000,  1.968213438E-011,  4.924238439E+000,  2.686955593E+006,  1.083012955E+006
19.16666666666667,  1.915315852E-011,  4.835839653E+000,  2.686955593E+006,  1.085940950E+006
19.33333333333333,  1.864363727E-011,  4.749705628E+000,  2.686955593E+006,  1.088816491E+006
19.50000000000000,  1.815140243E-011,  4.665809929E+000,  2.686955593E+006,  1.091641020E+006
19.66666666666667,  1.767633710E-011,  4.584159631E+000,  2.686955593E+006,  1.094415917E+006
19.83333333333333,  1.721830452E-011,  4.504430392E+000,  2.686955593E+006,  1.097142491E+006
20.00000000000000,  1.677539015E-011,  4.428245966E+000,  2.686955593E+006,  1.099822098E+006
20.16666666666667,  1.634753429E-011,  4.353145208E+000,  2.686955593E+006,  1.102456374E+006
20.26847940205912,  1.609385520E-011,  4.369713984E+000,  2.686955593E+006,  1.104043851E+006
20.33333333333333,  1.593464999E-011,  4.305864596E+000,  2.686955593E+006,  1.105047712E+006
20.33377325683378,  1.593364548E-011,  4.306411372E+000,  2.686955593E+006,  1.105054485E+006
20.50000000000000,  1.553502383E-011,  4.197217648E+000,  2.686955593E+006,  1.107597610E+006
20.50264063638910,  1.552904107E-011,  4.268875104E+000,  2.686955593E+006,  1.107637711E+006
20.66666666666667,  1.514866499E-011,  4.146754693E+000,  2.686955593E+006,  1.110109860E+006
20.83333333333333,  1.477548930E-011,  4.074111060E+000,  2.686955593E+006,  1.112575992E+006
21.00000000000000,  1.441400884E-011,  4.003217864E+000,  2.686955593E+006,  1.114999068E+006
21.16666666666667,  1.406422897E-011,  3.934198270E+000,  2.686955593E+006,  1.117380206E+006
21.33333333333333,  1.372566658E-011,  3.867401884E+000,  2.686955593E+006,  1.119720794E+006
21.50000000000000,  1.339831800E-011,  3.801629864E+000,  2.686955593E+006,  1.122021466E+006
21.66666666666667,  1.308088527E-011,  3.737467156E+000,  2.686955593E+006,  1.124283104E+006
21.83333333333333,  1.277339864E-011,  3.674924348E+000,  2.686955593E+006,  1.126506746E+006
22.00000000000000,  1.247586834E-011,  3.614280788E+000,  2.686955593E+006,  1.128693547E+006
22.16666666666667,  1.218713012E-011,  3.555368137E+000,  2.686955593E+006,  1.130844320E+006
22.33333333333333,  1.190723658E-011,  3.497390784E+000,  2.686955593E+006,  1.132960019E+006
22.50000000000000,  1.163584165E-011,  3.440736899E+000,  2.686955593E+006,  1.135041416E+006
22.66666666666667,  1.137298650E-011,  3.386731840E+000,  2.686955593E+006,  1.137089345E+006
22.67905034242720,  1.135381153E-011,  3.394861252E+000,  2.686955593E+006,  1.137240264E+006
22.83333333333333,  1.111765079E-011,  3.342427734E+000,  2.686955593E+006,  1.139107439E+006
23.00000000000000,  1.086989850E-011,  3.291133735E+000,  2.686955593E+006,  1.141096288E+006
23.00022128546803,  1.086980060E-011,  3.291182894E+000,  2.686955593E+006,  1.141098910E+006
23.16666666666667,  1.062945703E-011,  3.234760155E+000,  2.686955593E+006,  1.143053695E+006
23.33333333333333,  1.039636935E-011,  3.181796546E+000,  2.686955593E+006,  1.144978592E+006
23.50000000000000,  1.016974406E-011,  3.130175969E+000,  2.686955593E+006,  1.146872106E+006
23.66666666666667,  9.949658527E-012,  3.079891953E+000,  2.686955593E+006,  1.148735048E+006
23.83333333333333,  9.735877540E-012,  3.031345414E+000,  2.686955593E+006,  1.150568339E+006
24.00000000000000,  9.528448982E-012,  2.989539919E+000,  2.686955593E+006,  1.152374491E+006
24.00110858990057,  9.527136947E-012,  2.989979982E+000,  2.686955593E+006,  1.152386423E+006
24.16666666666667,  9.326608808E-012,  2.942146969E+000,  2.686955593E+006,  1.154154227E+006
24.33333333333333,  9.130427719E-012,  2.895872861E+000,  2.686955593E+006,  1.155905564E+006
24.48931985260151,  8.951991624E-012,  2.919652655E+000,  2.686955593E+006,  1.157519959E+006
24.50000000000000,  8.939714404E-012,  2.842840504E+000,  2.686955593E+006,  1.157629686E+006
24.50110961526331,  8.938682941E-012,  2.912764040E+000,  2.686955593E+006,  1.157641104E+006
24.66666666666667,  8.754524547E-012,  2.830796534E+000,  2.686955593E+006,  1.159328403E+006
24.66711064612065,  8.754057937E-012,  2.832236482E+000,  2.686955593E+006,  1.159332877E+006
24.83333333333333,  8.574168115E-012,  2.765877822E+000,  2.686955593E+006,  1.161001399E+006
25.00000000000000,  8.398740428E-012,  2.723076386E+000,  2.686955593E+006,  1.162648026E+006
25.16666666666667,  8.228062831E-012,  2.681378994E+000,  2.686955593E+006,  1.164269310E+006
25.33333333333333,  8.061976381E-012,  2.640791165E+000,  2.686955593E+006,  1.165865920E+006
25.50000000000000,  7.900546851E-012,  2.601457303E+000,  2.686955593E+006,  1.167438533E+006
25.57203368148017,  7.832078995E-012,  2.650119323E+000,  2.686955593E+006,  1.168111053E+006
25.66666666666667,  7.743187969E-012,  2.541165670E+000,  2.686955593E+006,  1.168988584E+006
25.66822329441727,  7.741828528E-012,  2.607597959E+000,  2.686955593E+006,  1.169002980E+006
25.83333333333333,  7.589991555E-012,  2.539468412E+000,  2.686955593E+006,  1.170516842E+006
25.83400064439823,  7.589507118E-012,  2.541465368E+000,  2.686955593E+006,  1.170522894E+006
26.00000000000000,  7.440797510E-012,  2.491839265E+000,  2.686955593E+006,  1.172023128E+006
26.16666666666667,  7.295685470E-012,  2.456626063E+000,  2.686955593E+006,  1.173507609E+006
26.33333333333333,  7.154136083E-012,  2.422367776E+000,  2.686955593E+006,  1.174971257E+006
26.50000000000000,  7.016219606E-012,  2.388865888E+000,  2.686955593E+006,  1.176414587E+006
26.66666666666667,  6.881840430E-012,  2.356058192E+000,  2.686955593E+006,  1.177838030E+006
26.83333333333333,  6.750856738E-012,  2.323971293E+000,  2.686955593E+006,  1.179242006E+006
27.00000000000000,  6.623348673E-012,  2.293499518E+000,  2.686955593E+006,  1.180627408E+006
27.16666666666667,  6.498865728E-012,  2.261396947E+000,  2.686955593E+006,  1.181993832E+006
27.33333333333333,  6.377485319E-012,  2.229938323E+000,  2.686955593E+006,  1.183341195E+006
27.50000000000000,  6.259116420E-012,  2.199129447E+000,  2.686955593E+006,  1.184669885E+006
27.66666666666667,  6.143650445E-012,  2.168943671E+000,  2.686955593E+006,  1.185980280E+006
27.83333333333333,  6.031009927E-012,  2.139357011E+000,  2.686955593E+006,  1.187272748E+006
28.00000000000000,  5.921249834E-012,  2.110391954E+000,  2.686955593E+006,  1.188547647E+006
28.16666666666667,  5.813996638E-012,  2.081982257E+000,  2.686955593E+006,  1.189805324E+006
28.33333333333333,  5.709314270E-012,  2.054138056E+000,  2.686955593E+006,  1.191046129E+006
28.50000000000000,  5.607131119E-012,  2.026859571E+000,  2.686955593E+006,  1.192270403E+006
28.66666666666667,  5.507381630E-012,  2.000125176E+000,  2.686955593E+006,  1.193478477E+006
28.83333333333333,  5.410107255E-012,  1.973959097E+000,  2.686955593E+006,  1.194670675E+006
29.00000000000000,  5.314981079E-012,  1.948278511E+000,  2.686955593E+006,  1.195847311E+006
29.16666666666667,  5.222075927E-012,  1.923110812E+000,  2.686955593E+006,  1.197008699E+006
29.33333333333333,  5.131324156E-012,  1.898465291E+000,  2.686955593E+006,  1.198155145E+006
29.50000000000000,  5.042657152E-012,  1.874336425E+000,  2.686955593E+006,  1.199286959E+006
29.66666666666667,  4.956030069E-012,  1.850822170E+000,  2.686955593E+006,  1.200404477E+006
29.83333333333333,  4.871487488E-012,  1.828599169E+000,  2.686955593E+006,  1.201508777E+006
29.83378081608474,  4.871258133E-012,  1.833819314E+000,  2.686955593E+006,  1.201511726E+006
30.00000000000000,  4.788742938E-012,  1.805255805E+000,  2.686955593E+006,  1.202600488E+006
30.00201410472830,  4.787767576E-012,  1.811328853E+000,  2.686955593E+006,  1.202613607E+006
30.16666666666667,  4.707861881E-012,  1.786976390E+000,  2.686955593E+006,  1.203679667E+006
30.33333333333333,  4.628792097E-012,  1.764437250E+000,  2.686955593E+006,  1.204745062E+006
30.50000000000000,  4.551484043E-012,  1.742344298E+000,  2.686955593E+006,  1.205797076E+006
30.66666666666667,  4.475887219E-012,  1.720698259E+000,  2.686955593E+006,  1.206835972E+006
30.83333333333333,  4.401956130E-012,  1.699482327E+000,  2.686955593E+006,  1.207862010E+006
31.00000000000000,  4.329742267E-012,  1.678722745E+000,  2.686955593E+006,  1.208875451E+006
31.16666666666667,  4.259004505E-012,  1.658371395E+000,  2.686955593E+006,  1.209876552E+006
31.33333333333333,  4.189794350E-012,  1.638468230E+000,  2.686955593E+006,  1.210865577E+006
31.50000000000000,  4.122086453E-012,  1.619444603E+000,  2.686955593E+006,  1.211842830E+006
31.66666666666667,  4.055826045E-012,  1.603402551E+000,  2.686955593E+006,  1.212809788E+006
31.83333333333333,  3.990971960E-012,  1.583409807E+000,  2.686955593E+006,  1.213765788E+006
32.00000000000000,  3.927496567E-012,  1.563921295E+000,  2.686955593E+006,  1.214709971E+006
32.16666666666666,  3.865443973E-012,  1.544883927E+000,  2.686955593E+006,  1.215642595E+006
32.33333333333334,  3.804614564E-012,  1.526252375E+000,  2.686955593E+006,  1.216563908E+006
32.50000000000000,  3.745047874E-012,  1.508087658E+000,  2.686955593E+006,  1.217474182E+006
32.66666666666666,  3.686720322E-012,  1.490388205E+000,  2.686955593E+006,  1.218373707E+006
32.83333333333334,  3.629598349E-012,  1.473007010E+000,  2.686955593E+006,  1.219262712E+006
33.00000000000000,  3.573648927E-012,  1.455928574E+000,  2.686955593E+006,  1.220141381E+006
33.16666666666666,  3.518849742E-012,  1.439144862E+000,  2.686955593E+006,  1.221009893E+006
33.33333333333334,  3.465233606E-012,  1.422663778E+000,  2.686955593E+006,  1.221868421E+006
33.50000000000000,  3.412630723E-012,  1.406443259E+000,  2.686955593E+006,  1.222717135E+006
33.66666666666666,  3.361083232E-012,  1.390494676E+000,  2.686955593E+006,  1.223556199E+006
33.83333333333334,  3.310574520E-012,  1.374799296E+000,  2.686955593E+006,  1.224385774E+006
34.00000000000000,  3.261072330E-012,  1.358724833E+000,  2.686955593E+006,  1.225205954E+006
34.16666666666666,  3.212544652E-012,  1.343860144E+000,  2.686955593E+006,  1.226016689E+006
34.33333333333334,  3.164983926E-012,  1.329263207E+000,  2.686955593E+006,  1.226818652E+006
34.50000000000000,  3.118352983E-012,  1.314999043E+000,  2.686955593E+006,  1.227611889E+006
34.66666666666666,  3.072697161E-012,  1.301117176E+000,  2.686955593E+006,  1.228396712E+006
34.83333333333334,  3.027867168E-012,  1.287450521E+000,  2.686955593E+006,  1.229173266E+006
35.00000000000000,  2.983905292E-012,  1.274028308E+000,  2.686955593E+006,  1.229941694E+006
35.16666666666666,  2.940787767E-012,  1.260867831E+000,  2.686955593E+006,  1.230702147E+006
35.33333333333334,  2.898502549E-012,  1.248082998E+000,  2.686955593E+006,  1.231454805E+006
35.50000000000000,  2.857022567E-012,  1.237678449E+000,  2.686955593E+006,  1.232200537E+006
35.50022514432690,  2.857003548E-012,  1.237679883E+000,  2.686955593E+006,  1.232201540E+006
35.66666666666666,  2.816328846E-012,  1.227277669E+000,  2.686955593E+006,  1.232940005E+006
35.83333333333334,  2.776406244E-012,  1.214649021E+000,  2.686955593E+006,  1.233672760E+006
36.00000000000000,  2.737284920E-012,  1.201632138E+000,  2.686955593E+006,  1.234397635E+006
36.16666666666666,  2.698843331E-012,  1.188811146E+000,  2.686955593E+006,  1.235114750E+006
36.33333333333334,  2.661117992E-012,  1.176198195E+000,  2.686955593E+006,  1.235824239E+006
36.50000000000000,  2.624096695E-012,  1.163814542E+000,  2.686955593E+006,  1.236526230E+006
36.66666666666666,  2.587750721E-012,  1.151661838E+000,  2.686955593E+006,  1.237220858E+006
36.83333333333334,  2.552082994E-012,  1.139937555E+000,  2.686955593E+006,  1.237908295E+006
36.84167382548144,  2.550344155E-012,  1.141822229E+000,  2.686955593E+006,  1.237942516E+006
37.00000000000000,  2.517058128E-012,  1.129472991E+000,  2.686955593E+006,  1.238589493E+006
37.00247996170042,  2.516575244E-012,  1.130913713E+000,  2.686955593E+006,  1.238599579E+006
37.16666666666666,  2.482677362E-012,  1.119515980E+000,  2.686955593E+006,  1.239264232E+006
37.16892150378352,  2.482251130E-012,  1.120311934E+000,  2.686955593E+006,  1.239273318E+006
37.33333333333334,  2.448918659E-012,  1.108662070E+000,  2.686955593E+006,  1.239932676E+006
37.33536297823311,  2.448553932E-012,  1.109560261E+000,  2.686955593E+006,  1.239940780E+006
37.50000000000000,  2.415814020E-012,  1.096870678E+000,  2.686955593E+006,  1.240594376E+006
37.66666666666666,  2.383262475E-012,  1.085537183E+000,  2.686955593E+006,  1.241249086E+006
37.83333333333334,  2.351289561E-012,  1.074374920E+000,  2.686955593E+006,  1.241897047E+006
38.00000000000000,  2.319882897E-012,  1.063371814E+000,  2.686955593E+006,  1.242538360E+006
38.16666666666666,  2.289035757E-012,  1.052535166E+000,  2.686955593E+006,  1.243173123E+006
38.33333333333334,  2.258739576E-012,  1.041858834E+000,  2.686955593E+006,  1.243801433E+006
38.50000000000000,  2.228966723E-012,  1.031340161E+000,  2.686955593E+006,  1.244423385E+006
38.66666666666666,  2.199717798E-012,  1.020977943E+000,  2.686955593E+006,  1.245039075E+006
38.83333333333334,  2.170979499E-012,  1.010764440E+000,  2.686955593E+006,  1.245648592E+006
39.00000000000000,  2.142742215E-012,  1.000700990E+000,  2.686955593E+006,  1.246252027E+006
39.16666666666666,  2.115027373E-012,  9.907992495E-001,  2.686955593E+006,  1.246849469E+006
39.33333333333334,  2.087749729E-012,  9.810321221E-001,  2.686955593E+006,  1.247441008E+006
39.50000000000000,  2.060938177E-012,  9.714082178E-001,  2.686955593E+006,  1.248026730E+006
39.66666666666666,  2.034590312E-012,  9.619277349E-001,  2.686955593E+006,  1.248606722E+006
39.83333333333334,  2.008683625E-012,  9.525850912E-001,  2.686955593E+006,  1.249181068E+006
40.00000000000000,  1.983219382E-012,  9.433870532E-001,  2.686955593E+006,  1.249749852E+006
40.16666666666666,  1.958182021E-012,  9.343247780E-001,  2.686955593E+006,  1.250313159E+006
40.33333333333334,  1.933561396E-012,  9.254048293E-001,  2.686955593E+006,  1.250871072E+006
40.50000000000000,  1.909352208E-012,  9.166278171E-001,  2.686955593E+006,  1.251423676E+006
40.66666666666666,  1.885546082E-012,  9.080044860E-001,  2.686955593E+006,  1.251971060E+006
40.83333333333334,  1.862138088E-012,  8.995632510E-001,  2.686955593E+006,  1.252513322E+006
41.00000000000000,  1.839144423E-012,  8.924238197E-001,  2.686955593E+006,  1.253050709E+006
41.16666666666666,  1.816497893E-012,  8.857418572E-001,  2.686955593E+006,  1.253584103E+006
41.16689286072396,  1.816468502E-012,  8.857908564E-001,  2.686955593E+006,  1.253584825E+006
41.33333333333334,  1.794218651E-012,  8.789760118E-001,  2.686955593E+006,  1.254113477E+006
41.33446443811457,  1.794075376E-012,  8.790387658E-001,  2.686955593E+006,  1.254117056E+006
41.50000000000000,  1.772306755E-012,  8.711206994E-001,  2.686955593E+006,  1.254638709E+006
41.66666666666666,  1.750746303E-012,  8.625867792E-001,  2.686955593E+006,  1.255158815E+006
41.83333333333334,  1.729537708E-012,  8.541813469E-001,  2.686955593E+006,  1.255673838E+006
42.00000000000000,  1.708665324E-012,  8.458917713E-001,  2.686955593E+006,  1.256183854E+006
42.16666666666666,  1.688135942E-012,  8.377281980E-001,  2.686955593E+006,  1.256688935E+006
42.33333333333334,  1.667926144E-012,  8.296780050E-001,  2.686955593E+006,  1.257189152E+006
